	0,5004	0,0157	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5007	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0144	0,4833	0,4889	0,5000	0,5111	0,5167
	0,5012	0,0184	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4999	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4992	0,0146	0,4833	0,4889	0,5000	0,5056	0,5167
	0,4996	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4987	0,0147	0,4778	0,4889	0,5000	0,5056	0,5167
	0,5007	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5016	0,0187	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4998	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0182	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0185	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4994	0,0153	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5006	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0160	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5009	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5019	0,0212	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4999	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0155	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5006	0,0185	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5003	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0191	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5003	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4983	0,0155	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5010	0,0189	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5006	0,0170	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0186	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0158	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0154	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0175	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0170	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4992	0,0146	0,4833	0,4889	0,5000	0,5111	0,5167
	0,4999	0,0158	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0175	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0175	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0178	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0199	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5007	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0155	0,4778	0,4889	0,5000	0,5111	0,5167
	0,4994	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0155	0,4778	0,4889	0,5000	0,5111	0,5167
	0,4995	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0184	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5009	0,0181	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5000	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0187	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0154	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0183	0,4778	0,4889	0,4944	0,5111	0,5222
	0,5006	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4993	0,0156	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0182	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0154	0,4833	0,4889	0,5000	0,5111	0,5167
	0,5002	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0153	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0170	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0184	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4999	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0159	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0182	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0153	0,4833	0,4889	0,5000	0,5111	0,5167
	0,4988	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4993	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0188	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0149	0,4833	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0154	0,4833	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0153	0,4778	0,4889	0,5000	0,5111	0,5167
	0,4999	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4983	0,0147	0,4833	0,4889	0,5000	0,5056	0,5167
	0,4998	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5012	0,0182	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5000	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0184	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5012	0,0195	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5002	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0186	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5009	0,0175	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4991	0,0153	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5002	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4987	0,0144	0,4778	0,4889	0,5000	0,5056	0,5167
	0,5009	0,0172	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0154	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0181	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4986	0,0142	0,4833	0,4889	0,5000	0,5056	0,5167
	0,5000	0,0156	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0184	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4999	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4992	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0170	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0156	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4984	0,0139	0,4833	0,4889	0,5000	0,5056	0,5167
	0,4985	0,0151	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5000	0,0145	0,4833	0,4889	0,5000	0,5111	0,5167
	0,5006	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0162	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0173	0,4833	0,4889	0,5000	0,5111	0,5222
	0,4985	0,0144	0,4778	0,4889	0,5000	0,5056	0,5167
	0,5007	0,0178	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5016	0,0207	0,4778	0,4833	0,5000	0,5167	0,5278
	0,4997	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0175	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0184	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0158	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0180	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0183	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0186	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5015	0,0184	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5009	0,0185	0,4778	0,4889	0,5000	0,5167	0,5278
	0,4993	0,0158	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5008	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4990	0,0154	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0193	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5000	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0181	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0154	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0158	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5008	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0203	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5019	0,0207	0,4778	0,4889	0,5000	0,5167	0,5333
	0,4990	0,0164	0,4778	0,4889	0,5000	0,5056	0,5222
	0,4993	0,0158	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0180	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4988	0,0145	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5005	0,0186	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5013	0,0190	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4998	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5009	0,0194	0,4778	0,4889	0,5000	0,5167	0,5278
	0,4993	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0178	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4998	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5016	0,0185	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4994	0,0145	0,4833	0,4889	0,5000	0,5111	0,5167
	0,4990	0,0152	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5007	0,0177	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5008	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0153	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0189	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0168	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5006	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0158	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0207	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4990	0,0153	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5009	0,0166	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0175	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5014	0,0186	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4994	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4990	0,0147	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5010	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0149	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5004	0,0180	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5008	0,0170	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0153	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5014	0,0188	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0178	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0187	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5000	0,0158	0,4833	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0159	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5013	0,0182	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5007	0,0165	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0182	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5000	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0182	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5007	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4992	0,0162	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0158	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0188	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5020	0,0182	0,4778	0,4889	0,5000	0,5167	0,5278
	0,5015	0,0196	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5011	0,0187	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0154	0,4778	0,4889	0,5000	0,5111	0,5167
	0,4999	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0156	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0155	0,4833	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0158	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4990	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5009	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5014	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0179	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5016	0,0182	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5012	0,0179	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0170	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5009	0,0188	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4984	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0178	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5022	0,0199	0,4778	0,4889	0,5000	0,5167	0,5278
	0,5002	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0174	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4993	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0185	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5004	0,0175	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0153	0,4833	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5021	0,0193	0,4778	0,4889	0,5000	0,5167	0,5278
	0,4996	0,0164	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4992	0,0155	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5006	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0186	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5010	0,0188	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5006	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5015	0,0177	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0178	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0178	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0183	0,4778	0,4889	0,5000	0,5167	0,5278
	0,5014	0,0189	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5004	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5020	0,0202	0,4778	0,4889	0,5000	0,5167	0,5278
	0,5004	0,0161	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5012	0,0198	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5002	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0179	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0183	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0187	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5003	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4994	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0172	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5010	0,0198	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5014	0,0189	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5003	0,0171	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0156	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5012	0,0181	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0180	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0179	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0183	0,4778	0,4889	0,5000	0,5111	0,5278
	0,4993	0,0149	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5003	0,0157	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0169	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5000	0,0159	0,4833	0,4889	0,5000	0,5111	0,5222
	0,4996	0,0155	0,4778	0,4889	0,5000	0,5111	0,5167
	0,4995	0,0148	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5002	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5011	0,0188	0,4778	0,4889	0,5000	0,5167	0,5222
	0,5005	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5007	0,0176	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0184	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5001	0,0163	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5006	0,0183	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5013	0,0181	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5018	0,0179	0,4778	0,4889	0,5000	0,5167	0,5222
	0,4993	0,0150	0,4778	0,4889	0,5000	0,5111	0,5167
	0,5002	0,0168	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0161	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0165	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4995	0,0160	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4999	0,0152	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5003	0,0178	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4997	0,0159	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5001	0,0167	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5004	0,0166	0,4778	0,4889	0,5000	0,5111	0,5222
	0,5005	0,0160	0,4833	0,4889	0,5000	0,5111	0,5222
	0,5002	0,0183	0,4778	0,4889	0,5000	0,5111	0,5278
	0,5003	0,0173	0,4778	0,4889	0,5000	0,5111	0,5222
	0,4998	0,0149	0,4833	0,4889	0,5000	0,5111	0,5167
